ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
1995;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1304054;TABATINGA                     ;935984
1995;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1304208;TEFE                          ;2200815
1995;REGIÃO NORTE;RR;QUEROSENE DE AVIAÇÃO;1400100;BOA VISTA                     ;3464282
1995;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1500600;ALTAMIRA                      ;167472
1995;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1501402;BELEM                         ;58911613
1995;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1502700;CONCEICAO DO ARAGUAIA         ;346010
1995;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1503600;ITAITUBA                      ;1166680
1995;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1504207;MARABA                        ;685106
1995;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1505521;PARAUAPEBAS                   ;818119
1995;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1506803;SANTAREM                      ;7570237
1995;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1508121;TUCUMA                        ;321312
1995;REGIÃO NORTE;AP;QUEROSENE DE AVIAÇÃO;1600303;MACAPA                        ;1985984
1995;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1701509;GURUPI                        ;1129088
1995;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1702556;PORTO NACIONAL                ;525131
1995;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1702920;PALMAS                        ;374748
1995;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2105306;IMPERATRIZ                    ;1729940
1995;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2111306;SAO LUIS                      ;16659599
1995;REGIÃO NORDESTE;PI;QUEROSENE DE AVIAÇÃO;2211009;TERESINA                      ;11811972
1995;REGIÃO NORDESTE;CE;QUEROSENE DE AVIAÇÃO;2304406;FORTALEZA                     ;72540578
1995;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2403250;PARNAMIRIM                    ;41884362
1995;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2404508;GUAMARE                       ;314200
1995;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2408007;MOSSORO                       ;11960
1995;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2408104;NATAL                         ;29686
1995;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2409100;PASSA E FICA                  ;1500
1995;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2501805;BAYEUX                        ;3624725
1995;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2503204;CABEDELO                      ;53176
1995;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2504006;CAMPINA GRANDE                ;324250
1995;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2507501;JOAO PESSOA                   ;112454
1995;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2800306;ARACAJU                       ;22325679
1995;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2903202;BARREIRAS                     ;74560
1995;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2906902;CARAVELAS                     ;495318
1995;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2925303;PORTO SEGURO                  ;4272108
1995;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2927403;SALVADOR                      ;144941777
1995;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3105601;BARBACENA                     ;179152
1995;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3106209;BELO HORIZONTE                ;15984858
1995;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3132102;ITACARAMBI                    ;40000
1995;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3137600;LAGOA SANTA                   ;71878388
1995;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3143309;MONTES CLAROS                 ;625814
1995;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170101;UBERABA                       ;1613941
1995;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170209;UBERLANDIA                    ;2699673
1995;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3204901;SAO MATEUS                    ;140000
1995;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3205304;VITORIA                       ;10551450
1995;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3301001;CAMPOS DOS GOYTACAZES         ;134181
1995;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3302407;MACAE                         ;8336948
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3502805;ARACATUBA                     ;131399
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3506002;BAURU                         ;487789
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3509508;CAMPINAS                      ;157248857
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518701;GUARUJA                       ;1044317
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3526801;LENCOIS PAULISTA              ;50000
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3529002;MARILIA                       ;680941
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3538702;PIRACICABA                    ;214570
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3539300;PIRASSUNUNGA                  ;3950696
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3541401;PRESIDENTE PRUDENTE           ;1032567
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3543404;RIBEIRAO PRETO                ;12311622
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549801;SAO JOSE DO RIO PRETO         ;4740309
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549909;SAO JOSE DOS CAMPOS           ;12234133
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3550303;SAO PAULO                     ;282197172
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3552209;SOROCABA                      ;475608
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3554104;TAUBATE                       ;1073154
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3554309;TEODORO SAMPAIO               ;75984
1995;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4104803;CASCAVEL                      ;82832
1995;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4106903;CURITIBA                      ;1221786
1995;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4108302;FOZ DO IGUACU                 ;14097046
1995;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4113705;LONDRINA                      ;2534361
1995;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4115201;MARINGA                       ;1236219
1995;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4125509;SAO JOSE DOS PINHAIS          ;50068998
1995;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4204603;CRICIUMA                      ;439813
1995;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205405;FLORIANOPOLIS                 ;23146477
1995;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205456;FORQUILHINHA                  ;81029
1995;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4208200;ITAJAI                        ;62766
1995;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4209109;JOINVILLE                     ;383040
1995;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4304608;CANOAS                        ;4573273
1995;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314409;PELOTAS                       ;209554
1995;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314905;PORTO ALEGRE                  ;68190208
1995;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5002702;CAMPO GRANDE                  ;16644403
1995;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5003202;CORUMBA                       ;471726
1995;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5006600;PONTA PORA                    ;322761
1995;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5100607;ALTA FLORESTA                 ;648833
1995;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5101808;BARRA DO GARCAS               ;203942
1995;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5102502;CACERES                       ;268266
1995;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5108403;VARZEA GRANDE                 ;27630375
1995;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5201101;ANAPOLIS                      ;8966784
1995;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5208700;GOIANIA                       ;21550052
1995;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5218772;RIO QUENTE                    ;65109
1995;REGIÃO CENTRO-OESTE;DF;QUEROSENE DE AVIAÇÃO;5300100;BRASILIA                      ;184394030
1995;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2611104;PETROLINA                     ;1029759
1995;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2707705;RIO LARGO                     ;18336985
1995;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2913607;ILHEUS                        ;3383480
1995;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2924005;PAULO AFONSO                  ;337951
1995;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2929201;SAO FRANCISCO DO CONDE        ;472383
1995;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3106705;BETIM                         ;808577
1995;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3127702;GOVERNADOR VALADARES          ;109562
1995;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3301702;DUQUE DE CAXIAS               ;127712
1995;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3303900;PETROPOLIS                    ;1027000
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3529304;MATAO                         ;186190
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3536505;PAULINIA                      ;2538957
1995;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4101804;ARAUCARIA                     ;3174401
1995;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4204204;CHAPECO                       ;200185
1995;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4211308;NAVEGANTES                    ;2221515
1995;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4305108;CAXIAS DO SUL                 ;65432
1995;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4307704;ESTEIO                        ;1564700
1995;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4313526;PALMARES DO SUL               ;382
1995;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314107;PASSO FUNDO                   ;101987
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548805;SAO CAETANO DO SUL            ;319658
1995;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200100;BRASILEIA                     ;2893
1995;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1300407;BARCELOS                      ;20000
1995;REGIÃO NORTE;RR;QUEROSENE DE AVIAÇÃO;1400207;CARACARAI                     ;2039
1995;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1501500;BENEVIDES                     ;2670
1995;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3127001;FRONTEIRA                     ;60000
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548902;SAO CARLOS                    ;2363
1995;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4300408;ALEGRETE                      ;2200
1995;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4316908;SANTA MARIA                   ;4902276
1995;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5107601;RONDONOPOLIS                  ;83731
1995;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5107857;SAO FELIX DO ARAGUAIA         ;10363
1995;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1500503;ALMEIRIM                      ;18522
1995;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3101908;ALPINOPOLIS                   ;50000
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3511006;CASTILHO                      ;897
1995;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4219309;VIDEIRA                       ;29388
1995;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2919206;LAURO DE FREITAS              ;53224
1995;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4318706;SAO LEOPOLDO                  ;150
1995;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2607204;IPOJUCA                       ;92360
1995;REGIÃO NORDESTE;PI;QUEROSENE DE AVIAÇÃO;2204509;GUADALUPE                     ;3000
1995;REGIÃO NORDESTE;CE;QUEROSENE DE AVIAÇÃO;2307308;JUAZEIRO DO NORTE             ;15000
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518400;GUARATINGUETA                 ;30000
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548503;SANTOS                        ;100500
1995;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5107903;SINOP                         ;52443
1995;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1504304;MARACANA                      ;6500
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3515184;ESPIRITO SANTO DO PINHAL      ;10000
1995;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4202406;BLUMENAU                      ;450975
1995;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4302907;CACEQUI                       ;48986
1995;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2803607;LARANJEIRAS                   ;1540
1995;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3300102;ANGRA DOS REIS                ;53300
1995;REGIÃO NORDESTE;PI;QUEROSENE DE AVIAÇÃO;2208008;PICOS                         ;68126
1995;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2704307;MACEIO                        ;13000
1995;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3534308;ORLANDIA                      ;2125
1995;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1501305;BARCARENA                     ;2600
1995;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5203805;BRITANIA                      ;2765
1995;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2100959;ARAME                         ;2329
1995;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5103401;CUIABA                        ;8435
1995;REGIÃO NORTE;RO;QUEROSENE DE AVIAÇÃO;1100122;JI-PARANA                     ;1374
1996;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2611600;RECIFE                        ;164612980
1996;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3304558;RIO DE JANEIRO                ;675602095
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518809;GUARULHOS                     ;1206867019
1996;REGIÃO NORTE;RO;QUEROSENE DE AVIAÇÃO;1100203;PORTO VELHO                   ;35664111
1996;REGIÃO NORTE;RO;QUEROSENE DE AVIAÇÃO;1100300;VILHENA                       ;1402856
1996;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200208;CRUZEIRO DO SUL               ;3061766
1996;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200402;RIO BRANCO                    ;10200365
1996;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1301209;COARI                         ;2322653
1996;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1301403;EIRUNEPE                      ;240866
1996;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1302604;MANAUS                        ;155884486
1996;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1303805;SAO GABRIEL DA CACHOEIRA      ;1297536
1996;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1304054;TABATINGA                     ;1723177
1996;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1304208;TEFE                          ;3138243
1996;REGIÃO NORTE;RR;QUEROSENE DE AVIAÇÃO;1400100;BOA VISTA                     ;8632510
1996;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1501402;BELEM                         ;60864493
1996;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1502700;CONCEICAO DO ARAGUAIA         ;439842
1996;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1503600;ITAITUBA                      ;1218642
1996;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1504207;MARABA                        ;1256907
1996;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1505521;PARAUAPEBAS                   ;778907
1996;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1506803;SANTAREM                      ;9384539
1996;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1508121;TUCUMA                        ;332202
1996;REGIÃO NORTE;AP;QUEROSENE DE AVIAÇÃO;1600303;MACAPA                        ;1264122
1996;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1701509;GURUPI                        ;499837
1996;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1702556;PORTO NACIONAL                ;891868
1996;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1702920;PALMAS                        ;714021
1996;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2105306;IMPERATRIZ                    ;1545213
1996;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2111306;SAO LUIS                      ;28834723
1996;REGIÃO NORDESTE;PI;QUEROSENE DE AVIAÇÃO;2211009;TERESINA                      ;11327193
1996;REGIÃO NORDESTE;CE;QUEROSENE DE AVIAÇÃO;2304406;FORTALEZA                     ;81114139
1996;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2403250;PARNAMIRIM                    ;33433736
1996;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2404508;GUAMARE                       ;200000
1996;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2501805;BAYEUX                        ;3035756
1996;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2507501;JOAO PESSOA                   ;233738
1996;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2707705;RIO LARGO                     ;12256316
1996;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2800306;ARACAJU                       ;19503673
1996;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2906902;CARAVELAS                     ;482878
1996;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2924005;PAULO AFONSO                  ;106057
1996;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2925303;PORTO SEGURO                  ;3720514
1996;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2927403;SALVADOR                      ;128188956
1996;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3101908;ALPINOPOLIS                   ;90000
1996;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3106209;BELO HORIZONTE                ;17191517
1996;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3132102;ITACARAMBI                    ;20000
1996;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3137600;LAGOA SANTA                   ;53947533
1996;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3143309;MONTES CLAROS                 ;490625
1996;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170101;UBERABA                       ;1503815
1996;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170209;UBERLANDIA                    ;3011658
1996;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3204901;SAO MATEUS                    ;300000
1996;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3205304;VITORIA                       ;10515992
1996;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3300102;ANGRA DOS REIS                ;128655
1996;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3301001;CAMPOS DOS GOYTACAZES         ;106195
1996;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3302407;MACAE                         ;9024556
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3502805;ARACATUBA                     ;176960
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3506002;BAURU                         ;1771321
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3509508;CAMPINAS                      ;171239137
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3511006;CASTILHO                      ;4554
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518701;GUARUJA                       ;832844
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3526801;LENCOIS PAULISTA              ;50000
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3529002;MARILIA                       ;1438025
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3534308;ORLANDIA                      ;2801
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3538702;PIRACICABA                    ;519151
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3539300;PIRASSUNUNGA                  ;7215733
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3541401;PRESIDENTE PRUDENTE           ;1745328
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3543404;RIBEIRAO PRETO                ;27451555
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549801;SAO JOSE DO RIO PRETO         ;6044748
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549909;SAO JOSE DOS CAMPOS           ;18349995
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3550303;SAO PAULO                     ;426781960
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3552209;SOROCABA                      ;774659
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3554104;TAUBATE                       ;2295134
1996;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4104803;CASCAVEL                      ;198804
1996;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4106903;CURITIBA                      ;2705215
1996;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4108302;FOZ DO IGUACU                 ;15187641
1996;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4113705;LONDRINA                      ;5369434
1996;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4125509;SAO JOSE DOS PINHAIS          ;43993528
1996;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4202406;BLUMENAU                      ;515979
1996;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4204603;CRICIUMA                      ;179054
1996;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205405;FLORIANOPOLIS                 ;20884788
1996;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4208200;ITAJAI                        ;5934
1996;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4209109;JOINVILLE                     ;838154
1996;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4304608;CANOAS                        ;21252117
1996;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314905;PORTO ALEGRE                  ;53824039
1996;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4316908;SANTA MARIA                   ;7152062
1996;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5002702;CAMPO GRANDE                  ;23608899
1996;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5003202;CORUMBA                       ;501665
1996;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5006600;PONTA PORA                    ;674168
1996;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5100607;ALTA FLORESTA                 ;1034971
1996;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5101808;BARRA DO GARCAS               ;330076
1996;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5102502;CACERES                       ;229384
1996;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5107601;RONDONOPOLIS                  ;141081
1996;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5107857;SAO FELIX DO ARAGUAIA         ;10000
1996;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5107903;SINOP                         ;85440
1996;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5108403;VARZEA GRANDE                 ;18223773
1996;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5201101;ANAPOLIS                      ;11506196
1996;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5208700;GOIANIA                       ;24604242
1996;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5218772;RIO QUENTE                    ;40471
1996;REGIÃO CENTRO-OESTE;DF;QUEROSENE DE AVIAÇÃO;5300100;BRASILIA                      ;195745468
1996;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2611104;PETROLINA                     ;2152036
1996;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2913607;ILHEUS                        ;2403601
1996;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2919206;LAURO DE FREITAS              ;240943
1996;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2929201;SAO FRANCISCO DO CONDE        ;25241319
1996;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3106705;BETIM                         ;7383860
1996;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3127702;GOVERNADOR VALADARES          ;412396
1996;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3301702;DUQUE DE CAXIAS               ;44132711
1996;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3303900;PETROPOLIS                    ;196000
1996;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3529304;MATAO                         ;30357
